id,name,north,south,east,west,Location Lat,Location Long
13152,"Byrne-milliron Forest, Corralitos, Santa Cruz Co., California, Usa",37.023,37.0185,-121.785,-121.791,37.02075,-121.788
13153,"Piedra, Colorado, Usa",37.2325,37.2147,-107.325,-107.357,37.2236,-107.341
13155,"Leffingwell Landing Day-use Area, Hearst San Simeon State Park, Cambria, San Luis Obispo Co., California, Usa",35.5854,35.5819,-121.119,-121.123,35.58365,-121.121
13156,"Nehantic State Park, Lyme, Connecticut, Usa",41.4689,41.3983,-72.237,-72.2838,41.4336,-72.2604
13160,"Smith Ranch Rd., San Rafael, Marin Co., California, Usa",38.0239,38.0137,-122.522,-122.542,38.0188,-122.532
13163,"Nanue Falls, Hawaii, Hawaii, Usa",19.9275,19.9142,-155.155,-155.168,19.92085,-155.1615
13165,"Table Mountain Trail, Jamestown, California, Usa",37.9439,37.9285,-120.455,-120.466,37.9362,-120.4605
13176,"Point Cabrillo Light Station, Mendocino Co., California, Usa",39.3501,39.3466,-123.821,-123.827,39.34835,-123.824
13177,"Gloucester Co., Virginia, Usa",37.6032,37.2385,-76.3045,-76.7039,37.42085,-76.5042
13178,"Mackerricher State Park, Mendocino Co., California, Usa",39.5487,39.5006,-123.757,-123.79,39.52465,-123.7735
13180,"Marin Co., California, Usa",38.3209,37.8151,-122.419,-123.048,38.068,-122.7335
13181,"Mendocino Woodlands State Park, Mendocino Co., California, Usa",39.3425,39.3136,-123.682,-123.707,39.32805,-123.6945
13182,"Little Cedar Mountain Trail, Marion Co., Tennessee, Usa",35.0317,35.0103,-85.5716,-85.5889,35.021,-85.58025
13185,"San Jose State University, San Jose, Santa Clara Co., California, Usa",37.3342,37.3315,-121.881,-121.884,37.33285,-121.8825
13188,"Reservoir Canyon Trail, San Luis Obispo Co., California, Usa",35.2912,35.275,-120.617,-120.634,35.2831,-120.6255
13189,"Rivas Canyon Park, Pacific Palisades, Los Angeles Co., California, Usa",34.0601,34.0539,-118.516,-118.526,34.057,-118.521
13190,"Bacon Creek, Skagit Co., Washington, Usa",48.6213,48.5854,-121.385,-121.416,48.60335,-121.4005
13191,"Mine Adit Off Blackhawk Rd., Foresthill, California, Usa",39.0581,39.0425,-120.814,-120.833,39.0503,-120.8235
13194,"Price Co., Wisconsin, Usa",45.9821,45.3769,-90.0423,-90.6797,45.6795,-90.361
13197,"Lake Fulmor, San Jacinto Mountains, San Bernardino National Forest, Riverside Co., California, Usa",34.1314,33.4774,-115.161,-118.402,33.8044,-116.7815
13199,"Chetco River, Curry Co., Oregon, Usa",42.081,42.0426,-124.193,-124.273,42.0618,-124.233
13200,"Frenchman's Bar Park, Vancouver, Clark Co., Washington, Usa",45.6821,45.6794,-122.766,-122.769,45.68075,-122.7675
13201,"Bob Jones City-to-the-sea Trail, Avila Beach, San Luis Obispo Co., California, Usa",35.1894,35.1805,-120.703,-120.736,35.18495,-120.7195
13203,"Oak Canyon Community Park, Ventura Co., California, Usa",34.1859,34.1832,-118.77,-118.772,34.18455,-118.771
13204,"Elmira, New York, Usa",42.1202,42.0647,-76.7767,-76.8423,42.09245,-76.8095
13205,"Cheeseboro Canyon, Los Angeles Co., California, Usa",34.1666,34.1424,-118.711,-118.744,34.1545,-118.7275
13207,"Corner Of Quail Hollow Road And Marion Ave. Ben Lomond, California, Usa",37.0835,37.0808,-122.072,-122.075,37.08215,-122.0735
13208,"Southern Idaho, Usa",44.4337,41.986,-111.066,-117.056,43.20985,-114.061
13209,"Fort Worth Nature Center And Refuge, Fort Worth, Tarrant Co., Texas, Usa",32.8652,32.8257,-97.4597,-97.5012,32.84545,-97.48045
13210,"Brookside Ave. Ben Lomond, California, Usa",37.0972,37.0908,-122.083,-122.087,37.094,-122.085
13212,"Panther Brook, Habersham Co., Georgia, Usa",34.6834,34.675,-83.4022,-83.4198,34.6792,-83.411
13214,"San Joaquin River Gorge Recreational Area, Auberry, Fresno Co., California, Usa",37.0979,37.0529,-119.527,-119.576,37.0754,-119.5515
13215,"San Joaquin River Gorge, Auberry, Fresno, California, Usa",37.1386,37.0416,-119.499,-119.567,37.0901,-119.533
13216,"Bernheim Arboretum, Bullitt Co., Kentucky, Usa",37.9306,37.8692,-85.5665,-85.6744,37.8999,-85.62045
13217,"Fox Run Trail, Queeny Park, Town And Country, Missouri, Usa",38.6728,38.5966,-90.4333,-90.5232,38.6347,-90.47825
13218,"Summit, Mount Lassen, Shasta Co., California, Usa",40.4914,40.4867,-121.505,-121.509,40.48905,-121.507
13220,"Pond Spur Trail, Queeny Park, Town And Country, Missouri, Usa",38.6527,38.5765,-90.4471,-90.537,38.6146,-90.49205
13221,"Owl Creek Trail, Queeny Park, Town And Country, Missouri, Usa",38.65,38.5738,-90.4457,-90.5356,38.6119,-90.49065
13222,"Lofton Creek Outpost, Fernandina Beach, Florida, Usa",30.5918,30.5891,-81.558,-81.5607,30.59045,-81.55935
13223,"Ledyard, Connecticut, Usa",41.4874,41.3979,-71.9426,-72.0949,41.44265,-72.01875
13224,"Hillsborough River, Tampa, Florida, Usa",28.1026,27.9416,-82.2744,-82.4823,28.0221,-82.37835
13227,"Big Talbot Island State Park, Jacksonville, Florida, Usa",30.5125,30.4457,-81.4251,-81.4603,30.4791,-81.4427
13228,"Ft. Clinch State Park, Fernandina Beach, Florida, Usa",30.7057,30.6679,-81.4251,-81.4616,30.6868,-81.44335
13229,"Goose Creek, South Carolina, Usa",33.0765,32.9106,-79.9208,-80.1441,32.99355,-80.03245
13230,"West Palm Beach, Florida, Usa",26.8393,26.6447,-80.0447,-80.2146,26.742,-80.12965
13231,"Smith And Bybee Wetlands Natural Area, Portland, Multnomah Co., Oregon, Usa",45.6296,45.6007,-122.712,-122.76,45.61515,-122.736
13236,"Fogarty Creek State Recreation Area, Lincoln Beach, Lincoln Co., Oregon, Usa",44.8451,44.8323,-124.039,-124.054,44.8387,-124.0465
13240,"Basso Bridge, Stanislaus Co., California, Usa",37.6481,37.6448,-120.493,-120.497,37.64645,-120.495
13241,"F.E. Abernathy Lanana Creek Trail, Nacogdoches, Texas, Usa",31.621,31.6012,-94.6391,-94.6462,31.6111,-94.64265
13242,"Sfa Experimental Forest, Nacogdoches Co., Texas, Usa",31.7907,31.2078,-94.427,-95.105,31.49925,-94.766
13243,"F.E. Abnernathy Lanaa Creek Trail, Nacogdoches, Texas, Usa",31.6037,31.5998,-94.647,-94.649,31.60175,-94.648
13244,"Stephen F. Austin State University, Nacogdoches, Texas, Usa",31.6218,31.6212,-94.6485,-94.6496,31.6215,-94.64905
13245,"Sfa Bike Trails, Nacogdoches, Texas, Usa",31.679,31.5649,-94.5874,-94.6877,31.62195,-94.63755
13246,"Cason St., Nacogdoches, Texas, Usa",31.6103,31.6091,-94.6428,-94.6439,31.6097,-94.64335
13247,"Sfa Bike Trail, Nacogdoches, Texas, Usa",31.66,31.5459,-94.5929,-94.6933,31.60295,-94.6431
13248,"Camp French, Lopez Lake, San Luis Obispo Co., California, Usa",35.2154,35.2117,-120.456,-120.461,35.21355,-120.4585
13255,"Phantom Forest Conservation Area, Des Peres, Missouri, Usa",38.5873,38.5848,-90.462,-90.4656,38.58605,-90.4638
13257,"Santa Susana, Los Angeles Co., California, Usa",34.2766,34.2409,-118.596,-118.635,34.25875,-118.6155
13258,"24th St., San Francisco, San Francisco Co., California, Usa",37.7545,37.7506,-122.384,-122.443,37.75255,-122.4135
13259,"Aromas, Monterey Co. And San Benito Co., California, Usa",36.8957,36.8569,-121.613,-121.669,36.8763,-121.641
13260,"Mcnaughton, Wisconsin, Usa",45.7415,45.7259,-89.5269,-89.559,45.7337,-89.54295
13261,"Somme Woods, Cook Co., Illinois, Usa",42.1457,42.1385,-87.8095,-87.8297,42.1421,-87.8196
13262,"Palos, Cook Co., Illinois, Usa",41.7334,41.6439,-87.7958,-87.9144,41.68865,-87.8551
13263,"Highlands Hammock State Park, Highlands Co., Florida, Usa",27.4853,27.4111,-81.4913,-81.5683,27.4482,-81.5298
13264,"Eagle River, Wisconsin, Usa",45.9435,45.8991,-89.2283,-89.2845,45.9213,-89.2564
13265,"Lake Wales, Florida, Usa",27.9784,27.8578,-81.5312,-81.6607,27.9181,-81.59595
13266,"High Island, Texas, Usa",29.5766,29.5572,-94.3775,-94.4095,29.5669,-94.3935
13267,"Des Lacs National Wildlife Refuge, North Dakota, Usa",48.9989,48.5881,-101.995,-102.218,48.7935,-102.1065
13268,"Wapanocca National Wildlife Refuge, Crittenden Co., Arkansas, Usa",35.3725,35.3265,-90.1829,-90.2563,35.3495,-90.2196
13269,"Porcupine Mountains Wilderness State Park, Michigan, Usa",46.8377,46.6895,-89.5597,-89.989,46.7636,-89.77435
13271,"Kenai National Wioldflife Refuge, Alaska, Usa",60.3841,60.2985,-150.428,-150.576,60.3413,-150.502
13272,"Necedah National Wildlife Refuge, Wisconsin, Usa",44.2494,44.0248,-90.1023,-90.2324,44.1371,-90.16735
13273,"Parma, Ohio, Usa",41.4194,41.3504,-81.6845,-81.7851,41.3849,-81.7348
13274,"Archuleta Co., Colorado, Usa",37.4236,36.9924,-106.476,-107.482,37.208,-106.979
13275,"Wayne Co., Utah, Usa",38.5102,38.1501,-109.886,-111.849,38.33015,-110.8675
13277,"Manteca, San Joaquin Co., California, Usa",37.8886,37.6611,-121.143,-121.316,37.77485,-121.2295
13279,"West Bethel, Oxford, Maine, Usa",44.41,44.394,-70.8452,-70.8772,44.402,-70.8612
13280,"Sand Ridge State Forest, Mason Co., Illinois, Usa",37.7653,37.7617,-89.3568,-89.3652,37.7635,-89.361
13282,"Sun City, Lincoln Hills, Lincoln, California, Usa",38.9263,38.8392,-121.228,-121.359,38.88275,-121.2935
13283,"Near Rodeo Ave. And Us 101 South, Exit 444, Sausalito, Marin Co., California, Usa",37.8616,37.859,-122.5,-122.504,37.8603,-122.502
13284,"Bass Pro Shops Outdoor World, 5160 Cherry Ave., San Jose, Santa Clara Co., California, Usa",37.2594,37.2579,-121.874,-121.876,37.25865,-121.875
13285,"Banita Creek Trail, Nacogdoches, Texas, Usa",31.6286,31.6174,-94.6566,-94.6572,31.623,-94.6569
13291,"Manhattan, New York City, New York, Usa",40.8793,40.6796,-73.907,-74.0472,40.77945,-73.9771
13296,"West Oakland, Alameda Co., California, Usa",37.828,37.797,-122.274,-122.31,37.8125,-122.292
13297,"Sanger, Fresno, California, Usa",36.8008,36.7453,-119.555,-119.619,36.77305,-119.587
13299,"Myrtle Creek, Douglas Co., Oregon, Usa",43.0419,42.9979,-123.26,-123.315,43.0199,-123.2875
13300,"Kanapaha Botanical Gardens, Gainesville, Florida, Usa",29.6136,29.6112,-82.406,-82.4117,29.6124,-82.40885
13301,"Oakwood Cemetery, Syracuse, New York, Usa",43.0554,43.0025,-76.1111,-76.1512,43.02895,-76.13115
13303,"Love Park, Ballwin, Missouri, Usa",38.5935,38.5895,-90.4756,-90.4817,38.5915,-90.47865
13304,"Hyde Park, Dutchess Co., New York, Usa",41.7885,41.7451,-73.8792,-73.9206,41.7668,-73.8999
13305,"Quinault, Olympic National Park, Grays Harbor Co., Washington, Usa",47.4746,47.4595,-123.829,-123.861,47.46705,-123.845
13306,"Eldersburg, Carroll Co., Maryland, Usa",39.4792,39.3486,-76.8733,-77.0193,39.4139,-76.9463
13307,"Woodward Community Park, Manteca, San Joaquin Co., California, Usa",37.7756,37.7722,-121.202,-121.21,37.7739,-121.206
13308,"Peavy Arboretum, Corvallis, Benton Co., Oregon, Usa",44.6601,44.6574,-123.234,-123.237,44.65875,-123.2355
13311,"Fort Pickens, Gulf Islands National Seashore, Escambia Co., Florida, Usa",30.3366,30.3085,-87.1812,-87.3059,30.32255,-87.24355
13312,"Turkey Creek Interpretive Trail, Okaloosa County, Florida, Usa",30.5327,30.5231,-86.4963,-86.5073,30.5279,-86.5018
13316,"Cabrillo National Monument, San Diego Co., California, Usa",32.6761,32.6653,-117.236,-117.245,32.6707,-117.2405
13321,"Alligator River National Wildlife Refuge, Dare Co., North Carolina, Usa",35.9816,35.5622,-75.7278,-76.0124,35.7719,-75.8701
13322,"Burks Mountain, Columbia Co., Georgia, Usa",33.634,33.6154,-82.2106,-82.2432,33.6247,-82.2269
13323,"Hunter Lake Trail, Washoe Co., Nevada, Usa",39.4824,39.4261,-119.852,-119.917,39.45425,-119.8845
13324,"Shasta Trinity National Forest, Shasta Co., California, Usa",41.2155,40.6002,-122.76,-123.531,40.90785,-123.1455
13326,"Off Of J Rd., Albion Ridge, Albion, Mendocino Co., California, Usa",39.24,39.2259,-123.705,-123.728,39.23295,-123.7165
13328,"Hall Co., Georgia, Usa",34.5141,34.0983,-83.6153,-84.0555,34.3062,-83.8354
13329,"Harriman State Park, Orange Co., New York, Usa",41.4271,41.147,-73.9452,-74.3259,41.28705,-74.13555
13330,"Backbone Trail Near Stunt Ranch Reserve, Los Angeles Co., California, Usa",34.093,34.0877,-118.652,-118.66,34.09035,-118.656
13331,"Wildergarten, Santa Cruz Co., California, Usa",37.2863,36.8505,-121.581,-122.318,37.0684,-121.9495
13332,"Eyak River Trail, Cordova, Chugach National Forest, Alaska, Usa",60.6565,60.4691,-145.328,-145.67,60.5628,-145.499
13334,"Startup, Snohomish Co., Washington, Usa",47.8815,47.8515,-121.695,-121.796,47.8665,-121.7455
13336,"Washington Monument State Park, Middletown, Maryland, Usa",39.5015,39.4954,-77.6188,-77.6283,39.49845,-77.62355
13338,"Maple Leaf, Seattle, King Co., Washington, Usa",47.7086,47.6831,-122.303,-122.328,47.69585,-122.3155
13340,"Marina, Monterey Co., California, Usa",36.7269,36.6523,-121.745,-121.817,36.6896,-121.781
13341,"Ponca City, Oklahoma, Usa",36.7615,36.6599,-96.9854,-97.1364,36.7107,-97.0609
13345,"Campground, Ortega Highway, California, Usa",33.6154,33.6127,-117.424,-117.426,33.61405,-117.425
13347,"Near The Eucalyptus Grove, University Of California Berkeley, Berkeley, Alameda Co., California, Usa",37.8718,37.8718,-122.264,-122.264,37.8718,-122.264
13351,"Near Fulton And Stanyan St., Golden Gate Park, San Francisco, San Francisco Co., California, Usa",37.7747,37.7736,-122.454,-122.456,37.77415,-122.455
13352,"Los Padres National Forest, San Luis Obispo Co., California, Usa",35.4715,35.0235,-119.994,-120.881,35.2475,-120.4375
13353,"Black Partridge Woods, Cook Co., Illinois, Usa",41.6856,41.6811,-88.0203,-88.0307,41.68335,-88.0255
13354,"Bliss Woods Forest Preserve, Sugar Grove, Kane Co., Illinois, Usa",41.7884,41.7825,-88.435,-88.4461,41.78545,-88.44055
13355,"Willow Springs, Cook Co., Illinois, Usa",41.7544,41.6992,-87.848,-87.9423,41.7268,-87.89515
13356,"Illinois Beach Sp, Lake Co., Illinois, Usa",42.4413,42.4184,-87.8042,-87.8196,42.42985,-87.8119
13357,"Saganashkee Slough Woods, Cook Co., Illinois, Usa",41.6977,41.6889,-87.8751,-87.9073,41.6933,-87.8912
13358,"Blackwater National Wildlife Refuge, Dorchester Co., Maryland, Usa",38.5072,38.3728,-75.9552,-76.2796,38.44,-76.1174
13359,"New Gloucester, Cumberland, Co., Maine, Usa",44.0378,43.8935,-70.1999,-70.405,43.96565,-70.30245
13360,"Fabyan Forest Preserve, Kane Co., Illinois, Usa",41.8771,41.8643,-88.297,-88.3137,41.8707,-88.30535
13363,"Lighthouse Ranch, Highway 76, Mount Palomar, San Diego Co., California, Usa",33.2707,33.2613,-116.802,-116.817,33.266,-116.8095
13364,"Worlds End State Park, Sullivan Co., Pennsylvania, Usa",41.4761,41.4497,-76.556,-76.5906,41.4629,-76.5733
13365,"Point Isabel, Richmond, Contra Costa Co., California, Usa",37.9117,37.8941,-122.305,-122.337,37.9029,-122.321
13369,"West Santa Rosa, California, Usa",38.5095,38.3637,-122.706,-122.834,38.4366,-122.77
13370,"Walton, Lane Co., Oregon, Usa",44.0387,44.0227,-123.569,-123.601,44.0307,-123.585
13371,"Turkey Creek Unit, Big Thicket National Preserve, Texas, Usa",30.6205,30.4578,-94.3286,-94.3612,30.53915,-94.3449
13372,"Terminal 105 Park, Duwamish Waterway, Seattle, King Co., Washington, Usa",47.5681,47.5662,-122.35,-122.354,47.56715,-122.352
13373,"Mosaic Canyon, Death Valley National Park, Inyo Co., California, Usa",36.5873,36.4811,-117.108,-117.172,36.5342,-117.14
13375,"Campbell Co., Tennessee, Usa",36.2161,36.1801,-84.1987,-84.2628,36.1981,-84.23075
13377,"Caryville, Tennessee, Usa",36.3847,36.2858,-84.1744,-84.2592,36.33525,-84.2168
13378,"Clark Co., Indiana, Usa",38.6067,38.2672,-85.4155,-85.9947,38.43695,-85.7051
13382,"Alaska, Usa",71.3869,51.1459,-141.42,172.686,61.2664,15.633
13385,"Chugach State Forest, Cordova, Alaska, Usa",60.6403,60.4637,-145.416,-145.863,60.552,-145.6395
13386,"Forest Inn, Pennsylvania, Usa",40.8595,40.81,-75.5912,-75.6047,40.83475,-75.59795
13393,"Apache Canyon, Los Padres National Forest, Ventura Co., California, Usa",34.8337,34.7405,-119.241,-119.432,34.7871,-119.3365
13396,"Claremont Canyon, Oakland, Alameda Co., California, Usa",37.8678,37.8651,-122.234,-122.237,37.86645,-122.2355
13397,"Badger State Trail Near Tunnel Rd., Wisconsin, Usa",42.8164,42.8115,-89.559,-89.5643,42.81395,-89.56165
13398,"Drexel Park, Valdosta, Lowndes Co., Georgia, Usa",30.8481,30.8454,-83.2838,-83.2865,30.84675,-83.28515
13399,"Woodland, Clark Co. And Cowlitz Co., Washington, Usa",45.9328,45.8915,-122.719,-122.769,45.91215,-122.744
13400,"Haleakala National Park, Kipahulu Section, Pipiwai Trail, Hawaii, Usa",20.6938,20.6608,-156.039,-156.065,20.6773,-156.052
13401,"Waihou Spring Trail, Olinda, Hawaii, Usa",20.8078,20.8018,-156.278,-156.288,20.8048,-156.283
13406,"Walton Co., Georgia, Usa",34.0353,33.7024,-83.455,-83.9314,33.86885,-83.6932
13407,"Valley Springs, Calaveras Co., California, Usa",38.2213,38.1481,-120.78,-120.851,38.1847,-120.8155
13409,"Flat Rock Falls Trail, Huelo Point, Haiku, Hawaii, Usa",20.9072,20.9037,-156.215,-156.221,20.90545,-156.218
13410,"Sugar River State Trail, Wisconsin, Usa",42.7943,42.7751,-89.5965,-89.6127,42.7847,-89.6046
13411,"Jackson Co., Kansas City, Missouri, Usa",39.3567,38.8272,-94.3855,-94.7659,39.09195,-94.5757
13412,"Kansas City, Wyandotte Co., Kansas, Usa",39.2029,39.0436,-94.5884,-94.9085,39.12325,-94.74845
13413,"Oak Flats, San Mateo Wilderness, California, Usa",34.5565,32.5565,-116.455,-118.455,33.5565,-117.455
13414,"Nacogdoches, Texas, Usa",31.6728,31.5587,-94.5929,-94.6932,31.61575,-94.64305
13415,"Gulfport, Florida, Usa",27.7646,27.7359,-82.6863,-82.7307,27.75025,-82.7085
13416,"Glendale, Douglas Co., Oregon, Usa",42.7436,42.7317,-123.417,-123.436,42.73765,-123.4265
13420,"Clarkesville, Georgia, Usa",34.6238,34.5936,-83.5055,-83.5507,34.6087,-83.5281
13421,"Boulder River Trail (South Of Darrington), Mt. Baker-snoqualmie National Forest, Snohomish Co., Washington, Usa",48.2529,48.2192,-121.764,-121.82,48.23605,-121.792
13424,"Westminster, Maryland, Usa",39.6749,39.5861,-76.9089,-77.0067,39.6305,-76.9578
13425,"Coeur D'alene National Forest, Kootenai Co., Idaho, Usa",47.8697,47.5675,-116.321,-116.648,47.7186,-116.4845
13427,"Round Spring, Eminence, Missouri, Usa",37.2961,37.2652,-91.3982,-91.4256,37.28065,-91.4119
13428,"Ventana Wilderness, Los Padres National Forest, Monterey Co., California, Usa",36.429,35.8904,-121.237,-121.968,36.1597,-121.6025
13430,"Governor Bates Trail, Faust Park, Chesterfield, Missouri, Usa",38.7095,38.6278,-90.4472,-90.6389,38.66865,-90.54305
13431,"Thornhill, Faust Park, Chesterfield, Missouri, Usa",38.7073,38.6255,-90.4575,-90.6491,38.6664,-90.5533
13433,"North Slo Coast, San Luis Obispo Co., California, Usa",35.7699,35.5995,-121.126,-121.328,35.6847,-121.227
13437,"Sony Nex 6, Kc, Missouri, Usa",39.3567,38.8272,-94.3855,-94.7659,39.09195,-94.5757
13440,"Valley Village, Los Angeles, Los Angeles Co., California, Usa",34.1723,34.1541,-118.378,-118.414,34.1632,-118.396
13442,"Brandon, Florida, Usa",27.9781,27.8789,-82.2439,-82.3439,27.9285,-82.2939
13443,"Thorp, Washington, Usa",47.0822,47.0532,-120.65,-120.694,47.0677,-120.672
13445,"Irondequoit, New York, Usa",43.2569,43.1667,-77.5259,-77.6234,43.2118,-77.57465
13447,"Shelby Farms Park, Shelby Co., Tennessee, Usa",35.1581,35.1153,-89.7982,-89.8795,35.1367,-89.83885
13448,"Meeman Biological Station, Shelby Co., Tennessee, Usa",35.369,35.3497,-89.9811,-90.022,35.35935,-90.00155
13449,"Overton Park, Old Forest, Memphis, Shelby Co., Tennessee, Usa",35.1505,35.1413,-89.983,-89.9962,35.1459,-89.9896
13450,"Mill Creek Trail, Newton Co., Arkansas, Usa",36.0624,36.0572,-93.132,-93.1359,36.0598,-93.13395
13451,"Riverwoods Natural Area, Germantown, Tennessee, Usa",35.1104,35.1078,-89.7903,-89.7933,35.1091,-89.7918
13452,"Johnson Park, Collierville, Tennessee, Usa",35.0844,35.0815,-89.6668,-89.6764,35.08295,-89.6716
13453,"Uc Hopland Research And Extension Center, Hopland, California, Usa",39.0226,38.9897,-123.054,-123.094,39.00615,-123.074
13454,"My Yard, Logan, Utah, Usa",41.7347,41.734,-111.84,-111.841,41.73435,-111.8405
13455,"Ponce De Leon Springs State Park, Florida, Usa",30.7243,30.718,-85.9261,-85.9364,30.72115,-85.93125
13456,"Oxford, Ohio, Usa",39.5328,39.4832,-84.7028,-84.7807,39.508,-84.74175
13457,"Fern Forest, Hawaii Co., Hawaii, Usa",19.5218,19.4514,-155.108,-155.163,19.4866,-155.1355
13458,"Ralph W. Steen Library, Stephen F. Austin State University, Nacogdoches, Texas, Usa",31.621,31.6202,-94.6462,-94.6472,31.6206,-94.6467
